,Filename,Scene ID,Total intensity LNP in entire img,Total intensity nucleus in entire img,Total intensity membrane in entire img,Intensity LNP in membrane mask,Intensity LNP in nucleus mask,Intensity LNP per membrane count,Intensity LNP per nucleus count,Frac intensity LNP in membrane mask over img,Frac intensity LNP in nucleus mask over img,Intensity LNP in membrane inner mask,Intensity LNP in membrane outer mask,Frac intensity LNP in membrane inner mask over membrane mask,Frac intensity LNP in membrane outer mask over membrane mask,Membrane count,Nucleus count
178,exp_15_LNP_np.czi,10,2898275,101842953,25024720,1209189,614980,93014.53846153847,27953.636363636364,0.41720989209098513,0.21218828441055457,1106121,103068,0.9147627045896051,0.0852372954103949,13,22
179,exp_15_LNP_np.czi,11,2913132,62312010,21585386,978135,525187,75241.15384615384,23872.136363636364,0.3357674832448375,0.18028259618856957,873126,105009,0.8926436534834149,0.10735634651658513,13,22
180,exp_16_LNP_VTN.czi,0,3421435,15941866,30114100,1564675,1082427,104311.66666666667,56969.84210526316,0.4573154246683044,0.31636637843477955,1241662,323013,0.7935590458082349,0.20644095419176506,15,19
181,exp_16_LNP_VTN.czi,1,3336859,13180034,30679783,1121979,1249649,80141.35714285714,83309.93333333333,0.33623806100287723,0.37449859283835485,731217,390762,0.6517207541317618,0.34827924586823816,14,15
182,exp_16_LNP_VTN.czi,2,2217331,8645733,17503954,476701,611267,28041.235294117647,27784.863636363636,0.21498865076977683,0.2756769287039238,302821,173880,0.6352430559197484,0.36475694408025156,17,22
183,exp_16_LNP_VTN.czi,3,5098034,26131153,21709260,3207401,1603901,188670.64705882352,80195.05,0.6291446859711018,0.3146116718719412,2624075,583326,0.8181312533107024,0.18186874668929767,17,20
184,exp_16_LNP_VTN.czi,4,5234830,31507188,18373925,3068243,1313194,236018.6923076923,87546.26666666666,0.5861208482414901,0.25085704788885216,2574896,493347,0.8392086285212742,0.16079137147872577,13,15
185,exp_16_LNP_VTN.czi,5,4509301,28917338,20812069,2408935,1668032,172066.7857142857,92668.44444444444,0.5342147264065983,0.369909216528238,1963669,445266,0.8151606415283102,0.18483935847168978,14,18
186,exp_16_LNP_VTN.czi,6,4679247,29511913,19406063,2709260,1388826,246296.36363636365,81695.64705882352,0.5789948681913992,0.2968054475431624,2443321,265939,0.9018407240353454,0.09815927596465455,11,17
187,exp_16_LNP_VTN.czi,7,3809626,22414954,11266812,1355736,623802,150637.33333333334,62380.2,0.35587115375630046,0.16374363257705613,1151260,204476,0.8491771259301221,0.1508228740698779,9,10
188,exp_16_LNP_VTN.czi,8,5058557,29207719,19702685,2643013,1357244,132150.65,54289.76,0.5224835857340344,0.26830655461626707,2179314,463699,0.8245566707390392,0.17544332926096087,20,25
189,exp_16_LNP_VTN.czi,9,3380500,13838661,13259924,1424890,682864,142489.0,52528.0,0.42150273628161516,0.202000887442686,1200291,224599,0.8423744990841399,0.15762550091586017,10,13
190,exp_16_LNP_VTN.czi,10,3353903,15336134,11011315,1115123,705850,139390.375,88231.25,0.3324851672812243,0.21045629524765624,894867,220256,0.802482775442709,0.19751722455729098,8,8
191,exp_16_LNP_VTN.czi,11,3892680,14573562,17428865,1461952,922630,112457.84615384616,61508.666666666664,0.3755643926549318,0.23701665690475457,1175402,286550,0.8039949328021714,0.19600506719782865,13,15
192,exp_17_LNP_A2M.czi,0,2171148,52160845,25357096,751442,517259,39549.57894736842,24631.380952380954,0.3461035360095212,0.23824216497447434,614529,136913,0.8177996438846911,0.18220035611530896,19,21
193,exp_17_LNP_A2M.czi,1,2045953,36880173,18449037,536999,268950,44749.916666666664,22412.5,0.2624688836938092,0.13145463263330096,472193,64806,0.8793182110208771,0.12068178897912286,12,12
194,exp_17_LNP_A2M.czi,2,1827086,38327240,16149876,391555,234782,27968.214285714286,13810.70588235294,0.21430573054579807,0.1285007930661173,336356,55199,0.8590261904457867,0.14097380955421332,14,17
195,exp_17_LNP_A2M.czi,3,2965583,73180078,27993134,1652198,1136364,103262.375,47348.5,0.5571241809789171,0.3831840147451614,1559893,92305,0.9441319987071768,0.05586800129282326,16,24
196,exp_17_LNP_A2M.czi,4,2707305,92176950,33316553,1055976,417882,81228.92307692308,18994.636363636364,0.3900469285876545,0.15435349914398266,972127,83849,0.9205957332363615,0.07940426676363857,13,22
197,exp_17_LNP_A2M.czi,5,2631581,66305326,21552326,1025740,391521,48844.76190476191,18643.85714285714,0.38978089597090115,0.14877786395326612,889552,136188,0.867229512352058,0.13277048764794197,21,21
198,exp_17_LNP_A2M.czi,6,2015718,54768721,17384667,603625,264162,43116.07142857143,16510.125,0.2994590513157098,0.1310510696436704,535887,67738,0.8877813211845103,0.11221867881548975,14,16
199,exp_17_LNP_A2M.czi,7,2594029,73318837,25945185,1053950,606537,75282.14285714286,30326.85,0.40629846466635494,0.2338204391701095,959826,94124,0.9106940556952418,0.08930594430475829,14,20
200,exp_17_LNP_A2M.czi,8,2559105,87329139,30689277,1057249,564757,62191.117647058825,21721.423076923078,0.41313232555913104,0.22068535679466064,915827,141422,0.8662358630748291,0.1337641369251709,17,26
201,exp_17_LNP_A2M.czi,9,2215828,102050824,19710919,810936,279827,81093.6,15545.944444444445,0.3659742543193786,0.12628552396666168,739861,71075,0.9123543658192509,0.08764563418074917,10,18
202,exp_17_LNP_A2M.czi,10,2840173,65599518,14519670,633419,228126,63341.9,19010.5,0.22302127370410182,0.0803211635347565,565302,68117,0.892461388117502,0.107538611882498,10,12
203,exp_17_LNP_A2M.czi,11,3469626,80795171,16133637,863137,323255,71928.08333333333,19015.0,0.24876946391340163,0.09316710216029048,764074,99063,0.8852291119486246,0.11477088805137539,12,17
204,exp_18_LNP_CR.czi,0,3504238,45245681,16964187,547399,237549,54739.9,14846.8125,0.15621056560655983,0.06778905998964682,492849,54550,0.9003469133118621,0.09965308668813791,10,16
205,exp_18_LNP_CR.czi,1,4607033,78199866,24535224,1309492,787638,77028.94117647059,32818.25,0.2842375993399657,0.17096426268272877,1199245,110247,0.9158093367504345,0.08419066324956548,17,24
206,exp_18_LNP_CR.czi,2,3271903,56925563,27033378,1085938,549214,72395.86666666667,18938.41379310345,0.33189798108318,0.16785766570708238,952155,133783,0.8768042006081378,0.12319579939186215,15,29
207,exp_18_LNP_CR.czi,3,3398369,87323378,22845114,990888,498224,47185.142857142855,19928.96,0.29157751850961444,0.14660679873197996,882268,108620,0.8903811530667441,0.10961884693325583,21,25
208,exp_18_LNP_CR.czi,4,3987288,20062192,6504794,288078,150892,41154.0,37723.0,0.0722491076641567,0.03784326589902711,247623,40455,0.8595692833191011,0.14043071668089893,7,4
209,exp_18_LNP_CR.czi,5,3897686,40892714,17776273,1459861,877381,69517.19047619047,38147.0,0.37454556370112935,0.22510304832149128,1088927,370934,0.7459114258138275,0.25408857418617253,21,23
210,exp_18_LNP_CR.czi,6,2974672,52523505,23288683,492536,243693,37887.38461538462,14334.882352941177,0.16557657449291888,0.08192264558916075,435720,56816,0.8846459954196242,0.11535400458037585,13,17
211,exp_18_LNP_CR.czi,7,5364561,44662590,23804523,1136166,337421,81154.71428571429,28118.416666666668,0.21179104869904547,0.06289815699737593,918354,217812,0.8082920981617123,0.1917079018382877,14,12
212,exp_18_LNP_CR.czi,8,3489386,47312881,32886433,1130181,801430,49138.30434782609,29682.59259259259,0.32389107997796746,0.22967651042332377,949533,180648,0.8401601159460299,0.15983988405397012,23,27
213,exp_18_LNP_CR.czi,9,3846929,71529981,25353175,1165287,534270,105935.18181818182,29681.666666666668,0.30291357079894116,0.1388822096794612,1018807,146480,0.874297061582254,0.12570293841774602,11,18
214,exp_18_LNP_CR.czi,10,5889906,76253107,26070755,2040369,1112999,145740.64285714287,61833.27777777778,0.34641792245920394,0.1889671923456843,1846850,193519,0.9051549009027289,0.09484509909727114,14,18
215,exp_18_LNP_CR.czi,11,4998175,86383844,23280660,1056313,409471,70420.86666666667,19498.619047619046,0.21133973900473674,0.08192410229733853,905455,150858,0.8571843762218206,0.14281562377817938,15,21
216,exp_19_cellonlynostain_np.czi,0,105664,1494384,1939700,0,0,,,0.0,0.0,0,0,,,0,0
217,exp_19_cellonlynostain_np.czi,1,124994,1518380,2368347,0,0,,,0.0,0.0,0,0,,,0,0
218,exp_19_cellonlynostain_np.czi,2,214688,1766842,3854518,0,0,,,0.0,0.0,0,0,,,0,0
219,exp_19_cellonlynostain_np.czi,3,143514,1582090,2402731,0,1711,,1711.0,0.0,0.011922181808046602,0,0,,,0,1
220,exp_19_cellonlynostain_np.czi,4,115070,1488622,2377676,0,0,,,0.0,0.0,0,0,,,0,0
221,exp_19_cellonlynostain_np.czi,5,202600,1710016,3867688,0,0,,,0.0,0.0,0,0,,,0,0
222,exp_19_cellonlynostain_np.czi,6,136338,1526654,2698969,0,0,,,0.0,0.0,0,0,,,0,0
223,exp_19_cellonlynostain_np.czi,7,137266,1545230,2777992,0,0,,,0.0,0.0,0,0,,,0,0
224,exp_19_cellonlynostain_np.czi,8,201722,1722314,3807063,0,0,,,0.0,0.0,0,0,,,0,0
225,exp_19_cellonlynostain_np.czi,9,133666,1547864,2438486,0,0,,,0.0,0.0,0,0,,,0,0
226,exp_19_cellonlynostain_np.czi,10,154664,1573350,2867838,0,0,,,0.0,0.0,0,0,,,0,0
227,exp_19_cellonlynostain_np.czi,11,214254,1731918,4027272,0,0,,,0.0,0.0,0,0,,,0,0
228,exp_20_LNP_APOE.czi,0,7053685,29491169,29711145,4759080,2855945,164106.2068965517,86543.78787878787,0.674694149228382,0.40488694916203377,4049958,709122,0.8509959908217555,0.14900400917824452,29,33
229,exp_20_LNP_APOE.czi,1,8235838,37402038,44461307,6202374,4131246,364845.5294117647,165249.84,0.7530956776954574,0.501618171702746,5506278,696096,0.8877694250620811,0.11223057493791894,17,25
230,exp_20_LNP_APOE.czi,2,8772549,44323856,38969826,6700085,4275292,304549.3181818182,171011.68,0.7637557795345458,0.48734888799139225,5804521,895564,0.8663354270878653,0.1336645729121347,22,25
231,exp_20_LNP_APOE.czi,3,8783874,38002696,46195480,6796936,4172416,271877.44,130388.0,0.7737970740472826,0.4750086351420797,6043235,753701,0.8891116526623173,0.11088834733768274,25,32
232,exp_20_LNP_APOE.czi,4,9476917,42008191,51961565,7612650,4465050,507510.0,186043.75,0.8032833884690559,0.47115005861083303,6943170,669480,0.9120569052826545,0.08794309471734547,15,24
233,exp_20_LNP_APOE.czi,5,6731455,34993659,33406845,4747050,2675540,279238.23529411765,102905.38461538461,0.7052041497714833,0.39746830365797586,3994074,752976,0.8413802256138022,0.15861977438619773,17,26
234,exp_20_LNP_APOE.czi,6,9682947,35409391,42485981,7603539,4980520,362073.28571428574,199220.8,0.7852505027653255,0.5143599360814429,6632732,970807,0.8723216912545593,0.12767830874544078,21,25
235,exp_20_LNP_APOE.czi,7,11021689,42830953,52935546,8867139,5296914,554196.1875,196182.0,0.8045172568378585,0.4805900438671423,7574061,1293078,0.8541719036997164,0.14582809630028357,16,27
236,exp_20_LNP_APOE.czi,8,9687596,38394529,35115949,7551104,4571118,314629.3333333333,190463.25,0.7794610757921779,0.4718526660277741,6188707,1362397,0.8195764486888275,0.18042355131117252,24,24
237,exp_20_LNP_APOE.czi,9,8454766,40877702,48366905,6561826,4061302,345359.2631578947,150418.59259259258,0.7761097113746258,0.4803565231728471,5751393,810433,0.8764927628376613,0.12350723716233865,19,27
238,exp_20_LNP_APOE.czi,10,8549777,37246725,41964807,6489814,3962176,341569.15789473685,188675.04761904763,0.759062370866515,0.4634244846386052,5574380,915434,0.8589429527564272,0.14105704724357276,19,21
239,exp_20_LNP_APOE.czi,11,5372146,36861912,40513749,3312427,2236784,118300.96428571429,89471.36,0.6165928848545814,0.41636694162816873,2430294,882133,0.7336898292400105,0.2663101707599896,28,25
240,exp_21_cellonly_APOE.czi,0,249026,17016467,33498534,77779,75280,3381.695652173913,3011.2,0.3123328487788424,0.30229775204195547,48964,28815,0.6295272502860669,0.37047274971393307,23,25
241,exp_21_cellonly_APOE.czi,1,323174,18356504,33835996,89400,83766,3725.0,2792.2,0.276631164635769,0.25919783150872283,49791,39609,0.5569463087248322,0.4430536912751678,24,30
242,exp_21_cellonly_APOE.czi,2,426990,26096710,32964801,91571,102383,3815.4583333333335,4451.434782608696,0.214457013044802,0.23977844914400806,53304,38267,0.5821056884821614,0.4178943115178386,24,23
243,exp_21_cellonly_APOE.czi,3,285189,30215242,39283976,129849,86652,4809.222222222223,3094.714285714286,0.45530858483321585,0.30384061096325593,93523,36326,0.7202442837449653,0.2797557162550347,27,28
244,exp_21_cellonly_APOE.czi,4,413910,37830132,51245632,189522,132078,8240.08695652174,5079.923076923077,0.4578821482931072,0.3190983547147931,134538,54984,0.7098806471016558,0.29011935289834423,23,26
245,exp_21_cellonly_APOE.czi,5,463435,27321667,35496160,134766,104353,5183.307692307692,3726.8928571428573,0.29079806229568333,0.22517289371756558,90149,44617,0.6689298487749136,0.33107015122508643,26,28
246,exp_21_cellonly_APOE.czi,6,266126,24590946,41966127,113407,82492,4930.739130434783,3586.608695652174,0.42614024935556843,0.3099734712128841,80029,33378,0.7056795435907837,0.29432045640921634,23,23
247,exp_21_cellonly_APOE.czi,7,405068,30193284,46844896,154953,112883,5343.206896551724,3892.5172413793102,0.38253577177165315,0.2786766666337504,103982,50971,0.6710550941253154,0.32894490587468456,29,29
248,exp_21_cellonly_APOE.czi,8,486948,22208359,24005928,118146,75132,4375.777777777777,2683.285714285714,0.24262549594617905,0.15429162867493038,75464,42682,0.6387351243376839,0.36126487566231613,27,28
249,exp_21_cellonly_APOE.czi,9,294043,30886992,48684478,136637,100796,6210.772727272727,3876.769230769231,0.46468373673238267,0.342793400965165,98360,38277,0.7198635801430067,0.28013641985699334,22,26
250,exp_21_cellonly_APOE.czi,10,416350,35081433,35195856,112319,97129,4011.3928571428573,4047.0416666666665,0.2697706256755134,0.23328689804251232,70705,41614,0.6295016871588957,0.37049831284110435,28,24
251,exp_21_cellonly_APOE.czi,11,483616,13651698,17084080,60798,69594,4053.2,4093.764705882353,0.12571544365777806,0.14390342751273738,40481,20317,0.6658278232836606,0.33417217671633936,15,17
252,exp_22_LNP_APOE.czi,0,8974088,36146537,52854595,6879966,5203370,312725.7272727273,247779.52380952382,0.7666479312438211,0.5798215930131284,6074483,805483,0.8829234039819382,0.11707659601806172,22,21
253,exp_22_LNP_APOE.czi,1,6377855,31199195,41019725,4379538,2982464,218976.9,149123.2,0.6866788285403165,0.4676280661758538,3860789,518749,0.8815516613852876,0.11844833861471232,20,20
254,exp_22_LNP_APOE.czi,2,4076598,21814280,26755458,2007678,1652883,118098.70588235294,75131.04545454546,0.4924885897505714,0.40545646149068415,1575768,431910,0.7848708806890348,0.2151291193109652,17,22
255,exp_22_LNP_APOE.czi,3,3592942,15056185,20839506,1649900,1155320,97052.94117647059,57766.0,0.4592058541440413,0.321552644044908,1429240,220660,0.8662585611249166,0.13374143887508333,17,20
256,exp_22_LNP_APOE.czi,4,3828332,18492818,24128804,1899981,1193500,158331.75,79566.66666666667,0.4962947309689964,0.31175457092018144,1614119,285862,0.8495448112375861,0.15045518876241393,12,15
257,exp_22_LNP_APOE.czi,5,5636715,40865624,33458684,3664265,2630857,140933.26923076922,87695.23333333334,0.6500710076702476,0.4667358559018861,2992872,671393,0.8167728043686797,0.18322719563132034,26,30
258,exp_22_LNP_APOE.czi,6,4032115,26638996,47285807,2100359,1654524,95470.86363636363,59090.142857142855,0.5209075137985896,0.41033651073940103,1713311,387048,0.8157229311750991,0.18427706882490089,22,28
259,exp_22_LNP_APOE.czi,7,3105888,23764322,29341243,1317699,993680,82356.1875,62105.0,0.42425837634840663,0.3199342667861816,1098882,218817,0.833940072808737,0.16605992719126295,16,16
260,exp_22_LNP_APOE.czi,8,3003938,18841813,22641621,1195022,879164,54319.181818181816,39962.0,0.39781846363007495,0.2926704878729188,886504,308518,0.7418306943303136,0.25816930566968643,22,22
261,exp_22_LNP_APOE.czi,9,8565912,42656929,57247019,6335692,5013671,243680.46153846153,167122.36666666667,0.7396400990344052,0.5853049856220797,5577930,757762,0.8803979107570254,0.11960208924297457,26,30
262,exp_22_LNP_APOE.czi,10,5314765,23402501,30191487,3294120,2153077,235294.2857142857,119615.38888888889,0.6198053912073253,0.4051123615061061,2859259,434861,0.867988719293772,0.13201128070622806,14,18
263,exp_22_LNP_APOE.czi,11,4278584,20700602,27751281,2052080,1656946,128255.0,69039.41666666667,0.4796166208259555,0.38726503908769816,1608839,443241,0.784004034930412,0.21599596506958793,16,24
264,exp_22_LNP_APOE.czi,12,7491106,40533043,36431692,5600029,3703331,350001.8125,148133.24,0.7475570363041185,0.49436371611882146,5202955,397074,0.9290942957616827,0.07090570423831734,16,25
265,exp_22_LNP_APOE.czi,13,8465005,40001743,47437948,6485962,3949050,405372.625,197452.5,0.7662088799711282,0.4665147864649814,5834195,651767,0.8995111288040232,0.10048887119597678,16,20
266,exp_22_LNP_APOE.czi,14,5412930,38074845,44597997,3443716,1673434,143488.16666666666,59765.5,0.6362018352352607,0.3091549308784706,2864662,579054,0.83185198779458,0.16814801220541997,24,28
267,exp_22_LNP_APOE.czi,15,3636554,20526135,21997865,1730190,1066608,96121.66666666667,59256.0,0.47577734305609104,0.2933018456483803,1504932,225258,0.8698073621972153,0.13019263780278467,18,18
268,exp_22_LNP_APOE.czi,16,4405880,32627120,48025260,2576323,2014806,135595.94736842104,100740.3,0.5847465205588895,0.4572993363414346,2170220,406103,0.8423710846815403,0.15762891531845968,19,20
269,exp_22_LNP_APOE.czi,17,3119008,23384259,22695671,1230839,1115532,76927.4375,55776.6,0.3946251500477075,0.3576560239665945,965414,265425,0.7843544119092749,0.2156455880907251,16,20
270,exp_22_LNP_APOE.czi,18,2867187,18863212,17725375,915034,509605,61002.26666666667,29976.764705882353,0.31913997935956046,0.17773692472796507,798617,116417,0.8727730335703373,0.12722696642966272,15,17
271,exp_22_LNP_APOE.czi,19,3827168,27210785,26159752,1834326,759493,183432.6,63291.083333333336,0.47929069222986814,0.19844778175402805,1650985,183341,0.9000499365979657,0.09995006340203431,10,12
272,exp_22_LNP_APOE.czi,20,3333990,28056546,26735846,1527396,836409,76369.8,44021.52631578947,0.45812854867591085,0.250873277964241,1251513,275883,0.8193769002930478,0.18062309970695223,20,19
273,exp_22_LNP_APOE.czi,21,6861368,34803144,40120679,4896645,3690227,204026.875,147609.08,0.7136543324887982,0.5378267132735046,4252020,644625,0.8683537401629075,0.13164625983709255,24,25
274,exp_22_LNP_APOE.czi,22,6343960,40271841,47273204,4421296,2721118,200968.0,104658.38461538461,0.6969299932534253,0.4289305102806449,3904245,517051,0.8830544256706631,0.11694557432933692,22,26
275,exp_22_LNP_APOE.czi,23,3930198,30461968,34645310,2022578,1333973,118975.17647058824,63522.52380952381,0.5146249629153544,0.33941623297350415,1651706,370872,0.8166340185644262,0.1833659814355738,17,21
